transcription,recording_id,audio,model_transcription
sabena eight three six rhein one two seven three seven tschuss ,061_0428,"{'array': array([-0.00351189, -0.01068408, -0.00637319, ..., -0.0092214 ,
        0.00197444,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_085.wav', 'sampling_rate': 16000}",SOL BE NINE THREE SIX LINE ONE TWO SEVEN THREE SEVEN TRIST
tag delta india mike mike echo identified ,061_0429,"{'array': array([ 5.2404928e-04, -8.7230677e-05, -2.4133362e-03, ...,
       -8.8510439e-03,  8.4746437e-04, -8.0519973e-04], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_086.wav', 'sampling_rate': 16000}",TALK THEYRE TALKIN NOW MIE MIKE ECO IDENTIFY IT
tag cross air eight five eight identified ,061_0430,"{'array': array([ 9.5684321e-05, -9.2095984e-03, -8.9403503e-03, ...,
        4.9277763e-03, -3.0457191e-03, -8.1122294e-03], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_087.wav', 'sampling_rate': 16000}",TAK CLOSE I EIGHT FIVE EIGHT IDENTIFIED
alitalia one five zero guten tag identified ,061_0431,"{'array': array([-0.00020806, -0.00175475, -0.00210273, ...,  0.000931  ,
       -0.00050542,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_088.wav', 'sampling_rate': 16000}",I TELL YOU ONE FIVE CIVL WOULDN'T TALK IDENTIFIED
@indialook contact rhein frequenc= correction zurich one three four six ,061_0432,"{'array': array([-0.00337522, -0.01152327, -0.00453329, ..., -0.00496459,
        0.03314775,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_089.wav', 'sampling_rate': 16000}",IN YELO CONTACT FLAKMENTS COLLECTION S ON TI FOUR SIX
tag adria one six two seven identified ,061_0433,"{'array': array([-0.01177139, -0.00892202, -0.00241545, ..., -0.00867688,
       -0.00399482,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_090.wav', 'sampling_rate': 16000}",TALK BOUT E ONE SIX TO SEVEN IDENTIFY ET
lufthansa four two zero nine proceed direct to dinkelsbuhl ,061_0434,"{'array': array([-0.01191821, -0.00922224, -0.00359035, ...,  0.00115275,
        0.00198098,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_091.wav', 'sampling_rate': 16000}",LEFT UNDER FOUR TWO ZERO NINE PERCET DIRECT TO DINKASBUR
expect higher with zurich in about five minutes ,061_0435,"{'array': array([-0.01190709, -0.00153727, -0.00683972, ..., -0.00130197,
       -0.00114407,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_092.wav', 'sampling_rate': 16000}",EXPECT HI IF US JULYOU IN ABOUT FIVE MINUTES
tag @aerovic one zero six one identified expect a descent later on due to crossing traffic at your level and below ,061_0436,"{'array': array([-0.00336627, -0.01075248, -0.00948654, ..., -0.00078738,
       -0.00179167, -0.01407678], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_093.wav', 'sampling_rate': 16000}",TALK LVAK ONE ZEO SIX ONE IDENTIFIED EXPECT A DESEND LATER ON YOU DO CROSSING TRAFFIC AT YOUR LEVEL AND BELOW
delta mike echo climb flight level two nine zero ,061_0437,"{'array': array([-0.00216996, -0.00752014, -0.0089994 , ...,  0.00194801,
       -0.00120172, -0.00900422], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_094.wav', 'sampling_rate': 16000}",THEY TO MIC CO KLUM FLOOD LETHE TWO NINEA ZERO
guten tag tarom three seven four identified ,061_0438,"{'array': array([-0.00763755, -0.00985838, -0.00908202, ...,  0.00270998,
        0.00067135,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_095.wav', 'sampling_rate': 16000}",COULDN'T TALK TO HOW I'M THREE SEVEN FULL I IDENTIFI IT
tag alitalia two nine one identified continue heading one three five ,061_0439,"{'array': array([-0.00377894, -0.00282969, -0.00063989, ..., -0.01346579,
       -0.00523602,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_096.wav', 'sampling_rate': 16000}",TAK A LE TE UA TWO NINE O ONE IDENTIFID CONTINUE HEADDING ONE THREE FIVE
lufthansa four two zero nine contact rhein one three two decimal four ,061_0440,"{'array': array([-0.00243079, -0.00583534, -0.00989587, ...,  0.00540159,
       -0.01023892,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_097.wav', 'sampling_rate': 16000}",LOS TIMS AR FOUR TWO ZERO NINE CONTACT LINE ONE THREE TWO DE IMER FOUR
lima alfa juliett one contact rhein one three two decimal four tschuss ,061_0441,"{'array': array([-0.01144477, -0.01483519, -0.00668317, ..., -0.00231122,
       -0.01083408,  0.00109255], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_098.wav', 'sampling_rate': 16000}",LIMA FOR DULIT ONE CONTACT YAN ONE THREE TWO DECIMIR FORTRESS
tag merair six nine five two identified climb flight level two nine zero correction two five zero ,061_0442,"{'array': array([-0.009566  , -0.01250241, -0.00379579, ..., -0.00229679,
       -0.00094741, -0.00217064], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_099.wav', 'sampling_rate': 16000}",TALK MA A SIX NINE FIVE TWO IDENTIFIED CLAMFLALOV E TWO NINEA ZERO COLLECTION TWO FIVE ZERO
bafair four four turn left again heading three one five ,061_0443,"{'array': array([-0.00016406, -0.00860338, -0.00503069, ..., -0.00097527,
        0.00138553, -0.00433804], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_100.wav', 'sampling_rate': 16000}",BY THE FOUR FORTAND LEFT AGAIN HEADING THREE ONE FIVE
belgian airforce four four turn left again heading three one five ,061_0444,"{'array': array([-0.00957157, -0.01562566, -0.00258898, ...,  0.00143735,
       -0.0074237 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_101.wav', 'sampling_rate': 16000}",VADRMN AIR FORCE FO FOURTOAND LEFT AGAIN HEADING THREE ONE FIVE
lufthansa five five zero four back to trasadingen ,061_0445,"{'array': array([-0.00187355, -0.00399811, -0.00380383, ..., -0.00356052,
       -0.01166407,  0.00052019], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_102.wav', 'sampling_rate': 16000}",LOFT UN A FIVE FIVE CELO FA BACK T CLOSETING AND
golf bravo victor juliett india contact zurich one three three four tschuss ,061_0446,"{'array': array([-0.00259166, -0.0005245 ,  0.00180415, ..., -0.00569512,
       -0.00801023,  0.00349035], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_103.wav', 'sampling_rate': 16000}",CA QUAVAVICTA JULIET INDIA CONDECT SEISHMANTRETREE FORTRESS
meridiana six nine five two report your heading ,061_0447,"{'array': array([-8.463784e-03, -4.826782e-03, -9.121435e-03, ..., -3.159678e-03,
       -7.584430e-05,  0.000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_104.wav', 'sampling_rate': 16000}",OH DEI NO SIX NINE FIVE TWOLL REPOURT YOUR HEADING
roger turn even further climb turn right heading one nine zero ,061_0448,"{'array': array([-0.00950178, -0.00613841, -0.00578594, ..., -0.0001584 ,
        0.00226022, -0.00038202], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_105.wav', 'sampling_rate': 16000}",O DROVE TO A NEIGHBOR FURTHER CLIMB TUN RIGHT HADING ONE NINEO ZERO
tarom three seven four proceed direct to tango ,061_0449,"{'array': array([-0.0034311 , -0.00372129, -0.0079634 , ..., -0.00597913,
       -0.0107408 ,  0.00013644], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_106.wav', 'sampling_rate': 16000}",TAOM TRE SEVEN FOUR POSITLG TO TANGLE
bafair four four descend flight level three five zero ,061_0450,"{'array': array([-0.00283768, -0.00832996, -0.009947  , ..., -0.00067533,
       -0.0133292 , -0.00045246], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_107.wav', 'sampling_rate': 16000}",BOE FO FO DECEND FLIGT LEVER TWEE FIVE SERO
tag britannia three zero six alfa identified ,061_0451,"{'array': array([ 0.00047876, -0.00405718, -0.01407864, ..., -0.00576167,
        0.00250085,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_108.wav', 'sampling_rate': 16000}",TALK BOUT THEN NOW TEE I O SIX I THOUH IDENTIFIED
cross air eight five eight contact rhein frequency one two seven three seven tschuss ,061_0452,"{'array': array([-0.010587  , -0.01239404, -0.01475907, ..., -0.00175687,
       -0.00476994, -0.00448907], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_109.wav', 'sampling_rate': 16000}",BECAUSE O EIGHT FIVE EIGHT CONTACT LINE FREQUENCY ONE TWO SEVEN THREE SEVENTRIS
delta mike echo continue heading one eight zero ,061_0453,"{'array': array([-0.00729219, -0.00393309, -0.00288201, ...,  0.00225598,
       -0.00078614, -0.01094063], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_110.wav', 'sampling_rate': 16000}",D TO MIC ECO CONTINUE HEADING ONE I ZERO
bafair four four contact correction belgian airforce four four contact rhein one two seven three seven tschuss ,061_0454,"{'array': array([-0.00904729, -0.01243131, -0.00972169, ..., -0.00548598,
       -0.01525729,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_111.wav', 'sampling_rate': 16000}",I'VE HAVE FOUR FORK ONTAK COLLECTION BERAGE AND HO FOURS FOUR FORK ONDECTIN ONE TWO SEVEN THREE SEVEN TRUS
@aerovic one zero six one descend now flight level two seven zero ,061_0455,"{'array': array([-0.00149304, -0.01098164, -0.01327328, ...,  0.0003857 ,
        0.00207475,  0.00062037], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_112.wav', 'sampling_rate': 16000}",OR LIKE ONE ZERO SIX ONE DECENT NOW FLOOD LIVER TWO SEVEN ZERO
merair six nine five two climb flight level two seven zero now ,061_0456,"{'array': array([-0.0058309 , -0.01234754, -0.00859142, ..., -0.00060133,
        0.0018675 , -0.00818701], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_113.wav', 'sampling_rate': 16000}",MAH SIX NINE FIVE TWO CLUMPFLAR LEVEL TWO SEVEN ZERO NOW
tag nato ten identified ,061_0457,"{'array': array([-0.00294777, -0.00594814, -0.00578665, ..., -0.0011056 ,
        0.0015323 , -0.00668398], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_114.wav', 'sampling_rate': 16000}",TAKNATO TEN IDENTIFIED
tag malaysian four identified ,061_0458,"{'array': array([-0.00592273, -0.00889829, -0.00185591, ..., -0.00160946,
       -0.00037979,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_115.wav', 'sampling_rate': 16000}",DOGMILATION BFOR ID INTIFY IT
lufthansa three five five zero contact zurich one three four six tschuss ,061_0459,"{'array': array([-0.00564116, -0.0099865 , -0.00738364, ...,  0.00097303,
        0.00070538,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_116.wav', 'sampling_rate': 16000}",LEFT UNDER THREE FIVE FIVE CERO CONDECTSURISH MONTHLY FOR SEXTRAS
guten tag @alpha five identified ,061_0460,"{'array': array([-0.01288794, -0.01022867, -0.0007326 , ..., -0.00822777,
       -0.0016921 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_117.wav', 'sampling_rate': 16000}",GINTALK I'VE A FIVE IDENTIFIED
tag swissair nine three five nine identified ,061_0461,"{'array': array([-0.00387581, -0.01056111, -0.00564995, ..., -0.00804373,
       -0.00474215,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_118.wav', 'sampling_rate': 16000}",TAX WAS HAT NINE THRE FIVE FOR NINE IDENTIFI ED
@aerovic one zero six one descend with two thousand feet per minute or more ,061_0462,"{'array': array([-0.0010294 , -0.00188642, -0.00242023, ..., -0.00083965,
        0.00107207, -0.00317366], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_119.wav', 'sampling_rate': 16000}",AIRAK ONE ZERO SIX ONE DECENT WAS TWO THOUSAND FEET PER MINUTE ALMORS
guten tag lufthansa five two one seven identified ,061_0463,"{'array': array([-0.00749755, -0.00670235, -0.00748079, ...,  0.0002193 ,
        0.00056998, -0.0003333 ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_120.wav', 'sampling_rate': 16000}",O UMBER FIVE TO ONE SEVEN IDENTIFIED
tag meridiana six nine four four identified climb flight level two nine zero ,061_0464,"{'array': array([-0.0105188 , -0.01489941, -0.00544768, ...,  0.00109834,
       -0.00991195,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_121.wav', 'sampling_rate': 16000}",TAK MAIANA SIX NINE FOUR FOUR IDENTIFIED CLAM FORLIGT LIVA TWO NINEA ZERO
merair six nine five two climb flight level two nine zero now ,061_0465,"{'array': array([-0.00339398,  0.00134656, -0.00262078, ...,  0.00135318,
       -0.00911665, -0.00430393], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_122.wav', 'sampling_rate': 16000}",MA SIX NINE O FIVE TWO CLIM FORLOT OF A TWO NINEA ZERO NOW
egypt air eight eight four guten tag identified ,061_0466,"{'array': array([-0.00859815, -0.01240754, -0.00999584, ..., -0.00395298,
       -0.00821525,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_123.wav', 'sampling_rate': 16000}",EGUT A AIDAD FOG WOULDN'T TOG IDENTIFIED
alitalia one five zero turn left one five degrees radar vectors to nattenheim ,061_0467,"{'array': array([-0.0031676 , -0.0112881 , -0.00519004, ..., -0.00758469,
       -0.00289666,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_124.wav', 'sampling_rate': 16000}",I LE TELL YOU A ONE FIVE ZERO TURN LEFT ONE FIVE TWO DEGREES RADA VACTASTONATENHIME
delta india mike mike echo climb flight level three zero zero ,061_0468,"{'array': array([-0.00143133,  0.00073368, -0.0014306 , ..., -0.00081289,
        0.00111055, -0.00143879], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_125.wav', 'sampling_rate': 16000}",THAYE TI NOW MIKE MIC ECOCLUM FLOT LIVE TREE ZERO ZERO
meridiana six ni= merair six nine four four direct to trasadingen ,061_0469,"{'array': array([-1.1993374e-03, -7.8621655e-05,  3.6872496e-04, ...,
       -2.4206700e-02,  1.8313635e-03,  6.5770885e-04], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_126.wav', 'sampling_rate': 16000}",OH YEAH NOW SIX NI MA SIX NINE FOUR FOUR DIRECT DECLOSETING AND
alitalia one five zero direct to nattenheim ,061_0470,"{'array': array([-0.00523535, -0.00879848, -0.00822393, ..., -0.00272072,
        0.00371331, -0.00844237], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_127.wav', 'sampling_rate': 16000}",ONLE TELL YOU ONE FIVE ZERO DIREC TO NATENHEIM
lufthansa five five zero four contact zurich one three four six tschuss ,061_0471,"{'array': array([-8.0630831e-05, -1.2271432e-02, -1.2411158e-02, ...,
       -9.1934102e-03,  1.2415396e-03, -4.9241295e-04], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_128.wav', 'sampling_rate': 16000}",O TINS A FIVE FIVE ZERO FAUL CONTACT SEISH MONTHLY FOR SEXTRAS
alitalia one five zero contact rhein one two seven three seven tschuss ,061_0472,"{'array': array([-0.00271174, -0.00680329, -0.00756096, ..., -0.00045161,
        0.00036746,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_129.wav', 'sampling_rate': 16000}",ATALIA ONE FIVE ZERO CONDICT LINE ONE TO SEVEN THREE SEVEN TRUS
adria one six two seven rhein one three two decimal four tschuss ,061_0473,"{'array': array([-0.00433899, -0.00549705, -0.00136466, ...,  0.00102614,
        0.00230786, -0.00795923], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_130.wav', 'sampling_rate': 16000}",AR THE AR ONE SIX TO SEVEN IAN ONE THREE TWO DESIMIR FORTRESS
tag delta charlie india november alfa climb flight level two seven zero continue on the heading ,061_0474,"{'array': array([-0.00314093, -0.00530751, -0.00374736, ..., -0.00152859,
       -0.00111201,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_131.wav', 'sampling_rate': 16000}",TAK THA A TROLY INON OF A MARFOKLAM FLOOD OF A TWO SEVEN ZERO CONTINUE ON THE HEADING
tarom three seven four contact rhein one three two four tschuss ,061_0475,"{'array': array([-0.00511943, -0.00935203,  0.00089565, ..., -0.00412371,
       -0.00884106,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_132.wav', 'sampling_rate': 16000}",THOUSAND THREE SEVEN FORK ON DECIN ONE THREE TWO FORTRESS
alitalia two nine one direct to trasadingen ,061_0476,"{'array': array([-0.00681969, -0.01141685,  0.0010839 , ..., -0.00078751,
       -0.00950427,  0.00039137], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_133.wav', 'sampling_rate': 16000}",I LE TELL YOU A TOO ON O ONDER I TOO TOZETING AND
tag alitalia one three five identified ,061_0477,"{'array': array([-0.0088656 , -0.00740046, -0.00351724, ...,  0.00107724,
       -0.00299906,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_134.wav', 'sampling_rate': 16000}",I RELY TO O ONE THREE FIVE IDENTIFIED
@aerovic one zero six one climb again flight level two nine zero now ,061_0478,"{'array': array([-0.00494115, -0.01430678, -0.0059872 , ...,  0.00042167,
        0.00141197, -0.00111183], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_135.wav', 'sampling_rate': 16000}",I LIKE ONE ZERO SIX ONE KLAMAGAN FLOOD OF A TWO NINEA ZERO NOW
nato one zero contact rhein frequency one two seven three seven tschuss ,061_0479,"{'array': array([-0.00174783, -0.005834  , -0.00808065, ..., -0.0114657 ,
        0.00289024, -0.00838379], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_136.wav', 'sampling_rate': 16000}",NOT TO ONE ZERO CONTACT HINE FREQUENCY ONE TWO SEVEN THREE SEVEN TRUS
tunair four eight zero two guten tag identified ,061_0480,"{'array': array([-0.00426737, -0.0056479 , -0.00647023, ..., -0.00201664,
        0.00205525,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_137.wav', 'sampling_rate': 16000}",TOONA FOID ZELO TOO WOULDN'T TARG IDENTIFI ED
[EMPTY] ,061_0481,"{'array': array([ 2.0635022e-04,  2.3365227e-04, -1.6204152e-03, ...,
       -4.1959836e-04,  7.3316900e-05, -2.2589620e-03], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_138.wav', 'sampling_rate': 16000}",
malaysian four contact rhein one two seven three seven tschuss ,061_0482,"{'array': array([-0.00511804, -0.00811455, -0.00517527, ..., -0.001354  ,
        0.00127917, -0.00334675], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_139.wav', 'sampling_rate': 16000}",MILASIAN FORK ONTEC INE ONE TO SEVEN THREE SEVEN COS
sunwing five two one two guten tag identified ,061_0483,"{'array': array([-0.00590699, -0.01172742, -0.00589878, ...,  0.0004728 ,
       -0.00041977,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_140.wav', 'sampling_rate': 16000}",SINLING FIVE TO ONE TO A WOULDN'T TAG IDENTIFIED
tag alitalia three six nine identified ,061_0484,"{'array': array([-0.01109178, -0.00480068, -0.00751046, ..., -0.00099802,
        0.00036938,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_141.wav', 'sampling_rate': 16000}",TAK I TOE TELL YOU A THREE SIX NINE I IDENTIFIED
tag sunwing five two one four identified ,061_0485,"{'array': array([-0.00021934, -0.01076719, -0.01589643, ...,  0.00049629,
        0.00025436,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_142.wav', 'sampling_rate': 16000}",TAK ON WING FIVE TO ONE FLY IDENTIFIED
@aerovic one zero six one report your heading ,061_0486,"{'array': array([-0.01552179, -0.00685522, -0.007405  , ...,  0.00104527,
       -0.0010834 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_143.wav', 'sampling_rate': 16000}",AV ONE ZERO SIX ONE I POUGHT YOUR HEADING
roger maintain ,061_0487,"{'array': array([-0.00090577,  0.0001631 , -0.00037487, ...,  0.00090598,
       -0.00086406,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_144.wav', 'sampling_rate': 16000}",ADRO MAINTAIN
merair six nine five two proceed to trasadingen ,061_0488,"{'array': array([-0.01145463, -0.0111081 , -0.00444967, ..., -0.01098207,
        0.00224943,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/sm4/sm4_06/sm4_06_145.wav', 'sampling_rate': 16000}",MA SIX NINE O FIVE TWO POS SEE TO CLOSETING AND
