transcription,recording_id,audio
cross air five one eight climb to flight level three zero zero ,101_0971,atcosim/WAVdata/zf3/zf3_02/zf3_02_123.wav
cross air five one eight i'm sorry stop climb flight level two eight zero ,101_0972,atcosim/WAVdata/zf3/zf3_02/zf3_02_124.wav
cross air five one eight are you able for flight level three one zero ,101_0973,atcosim/WAVdata/zf3/zf3_02/zf3_02_125.wav
cross air five one eight roger climb to flight level three one zero ,101_0974,atcosim/WAVdata/zf3/zf3_02/zf3_02_126.wav
air malta four five zero contact rhein one three two decimal four bye bye ,101_0975,atcosim/WAVdata/zf3/zf3_02/zf3_02_127.wav
airlink one three milan one three four decimal five two bye bye ,101_0976,atcosim/WAVdata/zf3/zf3_02/zf3_02_128.wav
airlink one three milan one three four decimal five two ,101_0977,atcosim/WAVdata/zf3/zf3_02/zf3_02_129.wav
one three four five two ,101_0978,atcosim/WAVdata/zf3/zf3_02/zf3_02_130.wav
golf bravo victor juliett india zurich radar good afternoon descend to flight level three four zero ,101_0979,atcosim/WAVdata/zf3/zf3_02/zf3_02_131.wav
merair six nine five two zurich radar good afternoon identified route trasadingen saronno maintain flight level two nine zero call you back for further climb ,101_0980,atcosim/WAVdata/zf3/zf3_02/zf3_02_132.wav
golf juliett india descend to flight level three three zero ,101_0981,atcosim/WAVdata/zf3/zf3_02/zf3_02_133.wav
lufthansa three five five zero zurich radar good afternoon roger what is your position ,101_0982,atcosim/WAVdata/zf3/zf3_02/zf3_02_134.wav
confirm three five five zero ,101_0983,atcosim/WAVdata/zf3/zf3_02/zf3_02_135.wav
okay maintain two nine zero ,101_0984,atcosim/WAVdata/zf3/zf3_02/zf3_02_136.wav
air berlin five two six one geneva one three three decimal one five bye bye ,101_0985,atcosim/WAVdata/zf3/zf3_02/zf3_02_137.wav
tunair four eight zero two contact rhein one two zero decimal nine two bye bye ,101_0986,atcosim/WAVdata/zf3/zf3_02/zf3_02_138.wav
india oscar kilo milan one three four decimal five two bye bye ,101_0987,atcosim/WAVdata/zf3/zf3_02/zf3_02_139.wav
lufthansa five five zero four own navigation fribourg ,101_0988,atcosim/WAVdata/zf3/zf3_02/zf3_02_140.wav
delta india mike mike echo zurich radar good afternoon you're identified maintain flight level three zero zero trasadingen to saronno ,101_0989,atcosim/WAVdata/zf3/zf3_02/zf3_02_141.wav
golf juliett india descend to flight level two five zero ,101_0990,atcosim/WAVdata/zf3/zf3_02/zf3_02_142.wav
golf juliett india my mistake descend to flight level two nine zero ,101_0991,atcosim/WAVdata/zf3/zf3_02/zf3_02_143.wav
air malta four five zero contact rhein one three two decimal four ,101_0992,atcosim/WAVdata/zf3/zf3_02/zf3_02_144.wav
alitalia four one six contact rhein one three two decimal four bye bye ,101_0993,atcosim/WAVdata/zf3/zf3_02/zf3_02_145.wav
@aerovic one zero six one zurich radar good afternoon identified maintain flight level three three zero fly heading two one zero for shortcut ,101_0994,atcosim/WAVdata/zf3/zf3_02/zf3_02_146.wav
roger ,101_0995,atcosim/WAVdata/zf3/zf3_02/zf3_02_147.wav
merair six nine five two climb initially to flight level three zero zero ,101_0996,atcosim/WAVdata/zf3/zf3_02/zf3_02_148.wav
alitalia four zero four rhein one three two decimal four bye bye ,101_0997,atcosim/WAVdata/zf3/zf3_02/zf3_02_149.wav
lufthansa five five zero four descend to flight level two five zero ,101_0998,atcosim/WAVdata/zf3/zf3_02/zf3_02_150.wav
golf juliett india milan one three four decimal five two ,101_0999,atcosim/WAVdata/zf3/zf3_02/zf3_02_151.wav
alitalia two nine one zurich radar good afternoon trasadingen saronno maintain flight level three three zero ,101_1000,atcosim/WAVdata/zf3/zf3_02/zf3_02_152.wav
israeli air force four four two zurich radar good afternoon identified maintain flight level three four zero albix saronno ,101_1001,atcosim/WAVdata/zf3/zf3_02/zf3_02_153.wav
sabena eight zero six zurich radar good afternoon squawk two seven four one ,101_1002,atcosim/WAVdata/zf3/zf3_02/zf3_02_154.wav
sabena eight zero six climb to flight level three two zero ,101_1003,atcosim/WAVdata/zf3/zf3_02/zf3_02_155.wav
lufthansa three five five zero descend to flight level two five zero ,101_1004,atcosim/WAVdata/zf3/zf3_02/zf3_02_156.wav
merair six nine five two climb to flight level three three zero ,101_1005,atcosim/WAVdata/zf3/zf3_02/zf3_02_157.wav
lufthansa four six six five zurich radar good afternoon maintain three five zero call you back for descent ,101_1006,atcosim/WAVdata/zf3/zf3_02/zf3_02_158.wav
delta mike echo left by ten degrees until advised ,101_1007,atcosim/WAVdata/zf3/zf3_02/zf3_02_159.wav
delta mike echo climb to flight level three four zero ,101_1008,atcosim/WAVdata/zf3/zf3_02/zf3_02_160.wav
lufthansa four six six five descend to flight level three four zero ,101_1009,atcosim/WAVdata/zf3/zf3_02/zf3_02_161.wav
lufthansa five five zero four milan one three four decimal five two ,101_1010,atcosim/WAVdata/zf3/zf3_02/zf3_02_162.wav
sabena eight zero six you're identified routing ah trasadingen to karlsruhe ,101_1011,atcosim/WAVdata/zf3/zf3_02/zf3_02_163.wav
merair six nine four four good afternoon identified trasadingen saronno maintain flight level two nine zero ,101_1012,atcosim/WAVdata/zf3/zf3_02/zf3_02_164.wav
sabena eight zero six climb to flight level three six zero ,101_1013,atcosim/WAVdata/zf3/zf3_02/zf3_02_165.wav
delta mike echo further left by ten degrees ,101_1014,atcosim/WAVdata/zf3/zf3_02/zf3_02_166.wav
lufthansa four six six five descend to flight level two nine zero rate of descent two thousand feet or more ,101_1015,atcosim/WAVdata/zf3/zf3_02/zf3_02_167.wav
airfrans yes f= sorry alitalia three two four reims control one three four decimal four ciao ,101_1016,atcosim/WAVdata/zf3/zf3_02/zf3_02_168.wav
sabena eight zero six call zurich sector one three three decimal four bye bye ,101_1017,atcosim/WAVdata/zf3/zf3_02/zf3_02_169.wav
lufthansa three five five zero milan one three four decimal five two bye bye ,101_1018,atcosim/WAVdata/zf3/zf3_02/zf3_02_170.wav
@aerovic one zero six one own navigation to st prex ,101_1019,atcosim/WAVdata/zf3/zf3_02/zf3_02_171.wav
and my mistake own navigation to fribourg ,101_1020,atcosim/WAVdata/zf3/zf3_02/zf3_02_172.wav
okay continue present heading ,101_1021,atcosim/WAVdata/zf3/zf3_02/zf3_02_173.wav
cross air five one eight contact rhein one three two decimal four ,101_1022,atcosim/WAVdata/zf3/zf3_02/zf3_02_174.wav
fine ,101_1023,atcosim/WAVdata/zf3/zf3_02/zf3_02_175.wav
merair six nine four four climb to flight level three zero zero initially ,101_1024,atcosim/WAVdata/zf3/zf3_02/zf3_02_176.wav
merair six nine five two left by ten degrees until advised ,101_1025,atcosim/WAVdata/zf3/zf3_02/zf3_02_177.wav
israeli four four two descend to flight level two nine zero ,101_1026,atcosim/WAVdata/zf3/zf3_02/zf3_02_178.wav
delta mike echo climb to flight level three five zero ,101_1027,atcosim/WAVdata/zf3/zf3_02/zf3_02_179.wav
@aerovic one zero six one descend to flight level two five zero ,101_1028,atcosim/WAVdata/zf3/zf3_02/zf3_02_180.wav
merair six nine five two clear of traffic own navigation saronno ,101_1029,atcosim/WAVdata/zf3/zf3_02/zf3_02_181.wav
merair ah yes correct ,101_1030,atcosim/WAVdata/zf3/zf3_02/zf3_02_182.wav
delta mike echo continue heading and ah please ah call into zurich sector one three three decimal four bye bye ,101_1031,atcosim/WAVdata/zf3/zf3_02/zf3_02_183.wav
lufthansa four six six five milan one three four decimal five two bye bye ,101_1032,atcosim/WAVdata/zf3/zf3_02/zf3_02_184.wav
@aerovic one zero six one call now genev= sorry m= milan one three four decimal five two bye bye ,101_1033,atcosim/WAVdata/zf3/zf3_02/zf3_02_185.wav
merair six nine four four climb to flight level three three zero ,101_1034,atcosim/WAVdata/zf3/zf3_02/zf3_02_186.wav
alitalia one three five zurich radar good afternoon identified trasadingen saronno maintain flight level three zero zero ,101_1035,atcosim/WAVdata/zf3/zf3_02/zf3_02_187.wav
sunwing five two one two zurich radar good afternoon you're identified route trasad= sorry hm fly heading yeah make it trasadingen st prex maintain flight level three three zero ,101_1036,atcosim/WAVdata/zf3/zf3_02/zf3_02_188.wav
iberia six seven one zero zurich radar good afternoon you're identified maintain flight level three four zero trasadingen st prex ,101_1037,atcosim/WAVdata/zf3/zf3_02/zf3_02_189.wav
air algerie two zero seven three zurich radar good afternoon confirm on heading south ,101_1038,atcosim/WAVdata/zf3/zf3_02/zf3_02_190.wav
air algerie two zero seven three roger fly heading two one zero until advised and i'll call you back for further climb ,101_1039,atcosim/WAVdata/zf3/zf3_02/zf3_02_191.wav
alitalia three six nine zurich radar good afternoon identified trasadingen saronno maintain flight level three zero zero ,101_1040,atcosim/WAVdata/zf3/zf3_02/zf3_02_192.wav
airfrans six eight zero good afternoon descend to flight level two five zero rate of descent two thousand five hundred feet or more until passing flight level three zero zero ,101_1041,atcosim/WAVdata/zf3/zf3_02/zf3_02_193.wav
merair six nine five two milan one three four decimal five two bye bye ,101_1042,atcosim/WAVdata/zf3/zf3_02/zf3_02_194.wav
israeli four four two milan one three four decimal five two ,101_1043,atcosim/WAVdata/zf3/zf3_02/zf3_02_195.wav
lufthansa four two two three zurich radar good afternoon you're identified maintain flight level three three zero trasadingen zurich east fusse ,101_1044,atcosim/WAVdata/zf3/zf3_02/zf3_02_196.wav
austrian four one six whiskey zurich radar good afternoon identified trasadingen zurich east fusse maintain flight level three four zero ,101_1045,atcosim/WAVdata/zf3/zf3_02/zf3_02_197.wav
yeah should you be with geneva ,101_1046,atcosim/WAVdata/zf3/zf3_02/zf3_02_198.wav
one th= yeah one three three one five please ,101_1047,atcosim/WAVdata/zf3/zf3_02/zf3_02_199.wav
airfrans two four two six good afternoon identified trasadingen zurich east fusse maintain flight level three three zero ,101_1048,atcosim/WAVdata/zf3/zf3_02/zf3_02_200.wav
aero lloyd five six two zurich radar good afternoon [HNOISE] you're identified maintain flight level three zero zero and fly heading ah two one zero for shortcut ,101_1049,atcosim/WAVdata/zf3/zf3_02/zf3_02_201.wav
[EMPTY] ,101_1050,atcosim/WAVdata/zf3/zf3_02/zf3_02_202.wav
alitalia four six nine good afternoon roger stand by ,101_1051,atcosim/WAVdata/zf3/zf3_02/zf3_02_203.wav
ah well okay ,101_1052,atcosim/WAVdata/zf3/zf3_02/zf3_02_204.wav
okay ,101_1053,atcosim/WAVdata/zf3/zf3_02/zf3_02_205.wav
<OT> thank you bye bye </OT> ,101_1054,atcosim/WAVdata/zf3/zf3_02/zf3_02_206.wav
airfrans three two six one climb to flight level two nine zero ,111_0001,atcosim/WAVdata/zf1/zf1_08/zf1_08_001.wav
aero lloyd five six zero good morning maintain three three zero trasadingen st prex ,111_0002,atcosim/WAVdata/zf1/zf1_08/zf1_08_002.wav
french air force four two three four reims one three four four good bye ,111_0003,atcosim/WAVdata/zf1/zf1_08/zf1_08_003.wav
air malta zero zero four turn right heading zero one zero ,111_0004,atcosim/WAVdata/zf1/zf1_08/zf1_08_004.wav
air malta zero zero four turn right heading zero one zero ,111_0005,atcosim/WAVdata/zf1/zf1_08/zf1_08_005.wav
lufthansa three five seven seven good morning squawk two seven six six ,111_0006,atcosim/WAVdata/zf1/zf1_08/zf1_08_006.wav
transwede three five seven one turn right one zero degrees due traffic ,111_0007,atcosim/WAVdata/zf1/zf1_08/zf1_08_007.wav
lufthansa four three five six is identified ,111_0008,atcosim/WAVdata/zf1/zf1_08/zf1_08_008.wav
lufthansa four seven two three descend to flight level three zero zero ,111_0009,atcosim/WAVdata/zf1/zf1_08/zf1_08_009.wav
affirm that's correct lufthansa four seven two three descend to flight level three hundred ,111_0010,atcosim/WAVdata/zf1/zf1_08/zf1_08_010.wav
air berlin five zero eight one good morning maintain level three three zero ,111_0011,atcosim/WAVdata/zf1/zf1_08/zf1_08_011.wav
stand by air malta zero zero four turn right heading zero three zero ,111_0012,atcosim/WAVdata/zf1/zf1_08/zf1_08_012.wav
ah foxtrot sierra india is identified maintain level two nine zero trasadingen saronno ,111_0013,atcosim/WAVdata/zf1/zf1_08/zf1_08_013.wav
lufthansa eight two six eight good morning maintain level three one zero trasadingen st prex ,111_0014,atcosim/WAVdata/zf1/zf1_08/zf1_08_014.wav
lufthansa eight two six eight turn right heading two one zero ,111_0015,atcosim/WAVdata/zf1/zf1_08/zf1_08_015.wav
blue five seven two contact milan one three four five two good bye ,111_0016,atcosim/WAVdata/zf1/zf1_08/zf1_08_016.wav
lufthansa eight two six eight climb to flight level three three zero ,111_0017,atcosim/WAVdata/zf1/zf1_08/zf1_08_017.wav
transwede three five seven one own navigation to luxeuil ,111_0018,atcosim/WAVdata/zf1/zf1_08/zf1_08_018.wav
air malta zero zero four own navigation ah to karlsruhe ,111_0019,atcosim/WAVdata/zf1/zf1_08/zf1_08_019.wav
lufthansa eight two six eight continue climb to level three four zero ,111_0020,atcosim/WAVdata/zf1/zf1_08/zf1_08_020.wav
and report heading to zurich one three three four good bye ,111_0021,atcosim/WAVdata/zf1/zf1_08/zf1_08_021.wav
air malta zero zero four contact rhein one two zero nine two good bye ,111_0022,atcosim/WAVdata/zf1/zf1_08/zf1_08_022.wav
lufthansa triple five zero good morning squawk two seven five seven ,111_0023,atcosim/WAVdata/zf1/zf1_08/zf1_08_023.wav
jetcom one three three good morning roger call you back for climb in two minutes ,111_0024,atcosim/WAVdata/zf1/zf1_08/zf1_08_024.wav
jetcom one three three climb to flight level three four zero ,111_0025,atcosim/WAVdata/zf1/zf1_08/zf1_08_025.wav
lufthansa five three one eight contact milan one three four five two good bye ,111_0026,atcosim/WAVdata/zf1/zf1_08/zf1_08_026.wav
hamburg air two five four six good morning climb to flight level two nine zero ,111_0027,atcosim/WAVdata/zf1/zf1_08/zf1_08_027.wav
aero lloyd five six zero turn right direct st prex ,111_0028,atcosim/WAVdata/zf1/zf1_08/zf1_08_028.wav
lufthansa triple five zero is identified fly heading two five zero ,111_0029,atcosim/WAVdata/zf1/zf1_08/zf1_08_029.wav
air inter three two zero papa hotel good morning squawk two seven one two ,111_0030,atcosim/WAVdata/zf1/zf1_08/zf1_08_030.wav
[EMPTY] ,111_0031,atcosim/WAVdata/zf1/zf1_08/zf1_08_031.wav
air inter three two zero papa hotel is identified maintain level three two zero trasa hochwald morok ,111_0032,atcosim/WAVdata/zf1/zf1_08/zf1_08_032.wav
lufthansa four seven two three descend to flight level two nine zero ,111_0033,atcosim/WAVdata/zf1/zf1_08/zf1_08_033.wav
contact milan one three four five two good bye ,111_0034,atcosim/WAVdata/zf1/zf1_08/zf1_08_034.wav
transwede three five seven one reims one three four four good bye ,111_0035,atcosim/WAVdata/zf1/zf1_08/zf1_08_035.wav
lufthansa three five seven seven turn right to zurich east ,111_0036,atcosim/WAVdata/zf1/zf1_08/zf1_08_036.wav
jetcom one three three for further climb zurich one three three decimal four good bye ,111_0037,atcosim/WAVdata/zf1/zf1_08/zf1_08_037.wav
airfrans three two six one own navigation to st prex ,111_0038,atcosim/WAVdata/zf1/zf1_08/zf1_08_038.wav
foxtrot sierra india turn left to canne ,111_0039,atcosim/WAVdata/zf1/zf1_08/zf1_08_039.wav
sabena seven eight one six contact rhein one two zero nine two good bye ,111_0040,atcosim/WAVdata/zf1/zf1_08/zf1_08_040.wav
foxtrot sierra india due traffic descend now to flight level two eight zero ,111_0041,atcosim/WAVdata/zf1/zf1_08/zf1_08_041.wav
hapag lloyd six five three good morning radar contact ,111_0042,atcosim/WAVdata/zf1/zf1_08/zf1_08_042.wav
lufthansa triple five zero climb to flight level two nine zero ,111_0043,atcosim/WAVdata/zf1/zf1_08/zf1_08_043.wav
hamburg air two five four six geneva one three three one five good bye ,111_0044,atcosim/WAVdata/zf1/zf1_08/zf1_08_044.wav
hapag lloyd six five three climb to flight level three four zero ,111_0045,atcosim/WAVdata/zf1/zf1_08/zf1_08_045.wav
transavia three eight one milan one three four five two good bye ,111_0046,atcosim/WAVdata/zf1/zf1_08/zf1_08_046.wav
fox sierra india contact milan one three four five two good bye ,111_0047,atcosim/WAVdata/zf1/zf1_08/zf1_08_047.wav
lufthansa four three five six reims one three four four tschuss ,111_0048,atcosim/WAVdata/zf1/zf1_08/zf1_08_048.wav
hapag lloyd six five three contact zurich one three three decimal four good bye ,111_0049,atcosim/WAVdata/zf1/zf1_08/zf1_08_049.wav
