transcription,recording_id,model_transcription
lufthansa four four one six own navigation to canne ,091_0242,<unk>
lufthansa five five zero four contact geneva one ah disregard descend to flight level two five zero ,101_0819,<unk>
ascot nine three one nine contact now reims one three two two seven good bye ,071_0449,<unk>
lufthansa eight two two one your heading ,081_0647,<unk>
sabena nine three six nine direct trasadingen now ,051_0597,<unk>
hotel bravo india tango romeo is identified good afternoon ,041_0605,<unk>
lufthansa four four zero eight climb to flight level three two zero ,101_0871,<unk>
[HNOISE] hapag lloyd one seven one ah geneva one three three one five good bye ,081_0265,<unk>
tag onur air three eight eight identified ,061_0088,<unk>
alitalia one five eight reims one three four decimal four ciao ,111_0242,<unk>
[EMPTY] ,041_0074,
luha three five five six turn left ten degrees climb flight level two six zero ,031_0483,<unk>
bonjour alitalia three one seven cleared passeiry torino flight level two nine zero ,081_0149,<unk>
lufthansa three six zero four is identified climb to flight level two nine zero ,012_0178,<unk>
three six zero four correct climb to flight level three four zero ,101_0922,<unk>
and you may set course to la tour du pin ,072_0193,<unk>
sabena eight two six alfa contact rhein control on one two zero decimal nine two bye bye ,082_0116,<unk>
delta echo bravo contact now zurich one three three decimal four good bye ,101_0648,<unk>
gulf air zero zero seven contact rhein one two seven decimal three seven ,011_0110,<unk>
jet set one four two nine rhein radar one two seven decimal three seven ,071_0252,<unk>
break condor one zero four good morn= ah climb to flight level three five zero ,081_0529,<unk>
good afternoon alitalia four eight seven radar contact direct saronno ,111_0575,<unk>
lufthansa eight two six eight good morning climb to flight level two nine zero ,012_0008,<unk>
turkish nine two five contact reims one three four four bye ,091_0939,<unk>
lufthansa four six five two climb to flight level three five zero ,071_0551,<unk>
speedbird one two nine contact rhein one three two four tschuss ,041_0247,<unk>
lufthansa four thousand seven hundred climb flight level three three zero ,051_0680,<unk>
sabena eight three two contact rhein one two seven decimal three seven ,031_0450,<unk>
~p ~s ~a five zero two hotel rhein radar identified ,031_0095,<unk>
tag sunwing five two one four identified ,031_0301,<unk>
swissair nine three five two good morning radar contact ,061_0190,<unk>
<FL> </FL> ,071_0519,<unk>
europa three six three radar contact ,041_0505,<unk>
alitalia four zero one climb flight level three three zero and your rate at least two thousand ,091_0455,<unk>
[EMPTY] ,051_0399,<unk>
<FL> </FL> ,071_0898,<unk>
lufthansa four seven two three milan one three four five two good bye ,091_0092,<unk>
[EMPTY] ,061_0634,
balkan four three one set course direct to morok ,101_0644,<unk>
hapag lloyd one seven one geneva one three three one five good bye ,091_0101,<unk>
viva nine zero eight one ah good morning maintain three four zero zurich east fusse ,092_0254,<unk>
ah bee med one contact rhein one three two decimal four ,051_0743,<unk>
hapag lloyd six five three good morning i'll call you back for climb shortly ,081_0224,<unk>
tag hapag lloyd one one two identified direct frankfurt fox fox mike ,021_0177,<unk>
hotel tango romeo are you able to climb with two thousand feet per minute or more ,031_0216,<unk>
hamburg air two five zero zero good morning radar contact direct st prex ,082_0155,<unk>
@indialook contact now zurich one three four decimal six ,051_0718,<unk>
[EMPTY] ,041_0731,
sabena eight two six alfa is in radar contact ,061_0321,<unk>
oh what is your flight level passing ,111_0804,<unk>
aero lloyd five one seven set course direct to frankfurt ,111_0091,<unk>
aero lloyd five one seven continue present heading due to traffic ,081_0020,<unk>
lufthansa four two one nine turn left to dinkelsbuhl ,051_0379,<unk>
ahm stand by ,111_0669,<unk>
lufthansa five five zero four is identified ,021_0590,<unk>
airfrans six seven zero own navigation saronno ,101_0960,<unk>
blue five seven two good afternoon roger ,091_0538,<unk>
delta echo bravo stop climb at flight level three seven zero ,021_0520,<unk>
tarom three seven four proceed now own navigation to kilo papa tango ,021_0641,<unk>
[EMPTY] ,041_0260,
ohh present heading seems to be good and further contact geneva or milan one three four five two bye ,091_0811,<unk>
speedbird five six nine you're identified cleared aosta st prex rolampont climb to flight level three three zero initially ,071_0643,<unk>
hapag lloyd one one two contact rhein radar one two seven decimal three seven ,041_0595,<unk>
alitalia one five zero climb to flight level three hundred ,111_0730,<unk>
tag swissair nine three five nine identified ,041_0297,<unk>
lufthansa eight two six eight good morning roger call you back for climb ,091_0031,<unk>
merair six nine four four good morning identified climb to flight level two nine zero you're cleared direct to trasadingen ,012_0282,<unk>
make it one three two four ,101_0821,<unk>
belstar five two six hotel climb to flight level three four zero ,041_0474,<unk>
aero lloyd five nine zero climb to level two nine zero ,012_0063,<unk>
roger @aviva nine zero eight one further contact milan one three four five two bye ,111_0532,<unk>
sabena eight three zero is identified ,031_0564,<unk>
algerie two zero seven three climb expeditiously flight level three three zero ,011_0369,<unk>
gulf air zero zero five contact rhein radar one two seven decimal three seven ,031_0704,<unk>
jet set eight one seven good morning in radar contact ,061_0236,<unk>
<FL> </FL> ,071_0899,<unk>
sabena four eight one turn left to dinkelsbuhl ,031_0370,<unk>
lufthansa five two one seven turn left to dinkelsbuhl delta kilo bravo ,041_0140,<unk>
britannia three zero six alfa contact rhein radar one three two decimal four ,011_0309,<unk>
alitalia one one seven descend now flight level two eight zero ,091_0840,<unk>
air malta zero zero four turn right one five degrees due traffic ,091_0045,<unk>
contact milan one three four five two good bye ,092_0271,<unk>
good morning austrian two two radar contact continue climb flight level three three zero zurich east fusse ,091_0261,<unk>
sabena four eight one turn left to dinkelsbuhl ,071_0177,<unk>
speedbird seven seven whiskey whiskey after trasadingen direct to luxeuil ,091_0232,<unk>
tag olympic one four four identified ,051_0449,<unk>
<FL> </FL> ,072_0124,<unk>
sabena four eight one call rhein one three two decimal four ,061_0197,<unk>
jet set two zero seven reims one three four decimal four good bye ,092_0180,<unk>
lufthansa four three five six ah reims one three four four good bye ,101_0562,<unk>
sunwing five two one two is identified ,041_0127,<unk>
lufthansa three five seven seven contact rhein control on frequency one three two decimal four bye ,091_0842,<unk>
delta india hotel echo bravo climb flight level two nine zero now ,031_0163,<unk>
futura nine three one zurich radar good afternoon i think you're on the wrong frequency should you be with geneva ,101_0859,<unk>
alitalia four eight five descend flight level two seven zero ,081_0703,<unk>
aero lloyd five one seven rhein one two zero nine two bye bye ,101_0635,<unk>
alitalia two nine two own navigation trasadingen ,091_0870,<unk>
transwede one zero seven good morning maintain three three zero trasa st prex ,101_0592,<unk>
europa three eight one descend to flight level two eight zero ,071_0471,<unk>
alitalia one one seven milan one three four five two good bye ,111_0151,<unk>
sabena eight three two contact rhein one two seven decimal three seven ,051_0089,<unk>
german air force five eight five report heading ,021_0059,<unk>
bye bye ,031_0547,<unk>
[EMPTY] ,101_0473,
airfrans six seven zero good afternoon i'll call you back with lower ,101_0380,<unk>
lufthansa four four zero eight climb now flight level two nine zero ,021_0171,<unk>
hapag lloyd one three seven rhein radar identified ,051_0169,<unk>
bee med one for separation turn left heading one one zero ,051_0717,<unk>
europa three eight one contact milan one three four five two ,091_0182,<unk>
condor two one eight radar contact ,041_0537,<unk>
tag britannia three oh six alfa identified ,021_0267,<unk>
sobelair two five five seven now turn right direct kempten ,012_0053,<unk>
~k ~l ~m three four six identified maintain flight level two eight zero route trasadingen karlsruhe i'll call you back for further climb ,091_0973,<unk>
jetaviation seven zero one is identified fly heading two five zero ,092_0367,<unk>
netherlands four one four turn left to trasadingen ,071_0255,<unk>
alitalia one four nine rhein radar identified ,031_0502,<unk>
delta mike echo climb flight level three four zero ,041_0119,<unk>
olympic one four four contact rhein one three two decimal four ,071_0228,<unk>
airfrans three five six radar contact proceed via trasadingen hochwald morok climb flight level three two zero ,091_0818,<unk>
egyptair eight eight four is identified ,041_0116,<unk>
nato one zero is identified ,051_0762,<unk>
constellation two two five one contact rhein one three two decimal four ,051_0043,<unk>
transwede one zero seven own navigation to st prex ,091_0139,<unk>
india foxtrot golf climb to flight level three four zero ,111_0159,<unk>
hapag lloyd ah six five three is in radar contact climb to flight level two nine zero ,041_0416,<unk>
swissair six five two zero proceed direct to frankfurt ,061_0205,<unk>
[EMPTY] ,091_0710,
swissair six five two zero rhein radar one two seven three seven ,071_0221,<unk>
cross air eight five eight call rhein on ah one two seven three seven good day ,071_0097,<unk>
shamrock six seven seven contact reims on one three two two seven good bye ,071_0676,<unk>
lufthansa three five zero eight climb to flight level two nine zero ,031_0748,<unk>
leisure six zero two four good morning radar contact ,021_0376,<unk>
malaysian two rhein radar identified ,031_0009,<unk>
hapag lloyd one one two proceed direct to frankfurt ,031_0554,<unk>
sabena eight zero six i ah turn now left heading of ah three four zero ,101_0227,<unk>
air malta one zero zero confirm heading of two seven zero ,091_0481,<unk>
alitalia four six nine report your heading ,031_0750,<unk>
alitalia one five zero good afternoon identified ,051_0267,<unk>
roger i just said four four two own navigation saronno milan one three four five two ,081_0617,<unk>
