transcription,recording_id,labels,model_transcription
transwede one zero seven ah radar contact maintain level three three zero ,091_0615,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",TRANSMIT ONES ERO SAVEN A READ OUR CONDACT MAYTEN LEVEL TREE TREECERO
airfrans one five five four descend now to flight level two nine zero rate two thousand or more ,091_0617,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 4 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4]",EFRONCE ONE FIVE FIVE FORTY CEN NOUT FLIGHT LEVEL TWO NINETH YEAR OR EIGHT TWO THOUSAND DOLL MORE
air inter three two zero papa hotel contact reims one three four decimal four good bye ,091_0618,"[3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 4 3 3 3 3 4 3 3 3 4]",RANTA TRITU SIRO PAPA HOTEL CONDACTRAS ONE THREE FOUR A SMALL FORK BY
good morning swissair four eight eight maintain level two eight zero opposite traffic ,091_0619,"[3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3
 3 3 3 4 3 3 3 3 3 3 3 4]",GOOD MORNINGS WE SAR FOR ED ET MAINTON LEVEL TUETSRO OPPOSITE TRAFFIC
viva nine zero eight one good afternoon roger ,091_0621,"[3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 3 3 4 3 3 3 3 3 4]",WE VANINESI AWAY T ONE GOOD AFTERNOON ROCHER
foxtrot sierra india descend to flight level two five zero ,091_0622,"[3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3
 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",FOX OTZIRAINDIET HI SENT FLANDLAWL TWO FIVE CIRO
condor one zero four for further climb zurich one three three decimal four good bye ,091_0623,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 4 3 3 3 3 4 3 3 3 4]",CONDOWANSI RO FORFEFER D CLIME TORI UANTREE TREAT A SMALL FORKMINE
foxtrot sierra india contact milan one three four five two good bye ,091_0624,"[3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",FOXOTIRAINIA CONTACT MILAND ONE THREE FOUR FIVE TUGBA
speedway three four six nine milan one three four five two good bye ,091_0625,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",SPIDWITH THREE FOR SIX NINE MILLAON ONE THREE FOUR FIVE TUGONE
saudia three four one good afternoon radar contact ,091_0626,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",SARIATARY FOR ONE GOOD AFTERNOON READ OUR CONTACT
lufthansa four three nine three descend now to flight level two nine zero ,091_0627,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",LETONZA FOR THREE NINE THREEDYSEND OUTFLIGHT LEVEL TWO NINES IRO
gulf air zero three two turn left heading zero nine zero ,091_0629,"[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3
 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",CALFER SIROTRI TWO TURN LEFT EDING SIRO NINORCERO
cotam one one four one contact milan one three four five two good bye ,091_0630,"[3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",COTAN ON ONE FOUR ONE CONTAC MILAN ONE THREE FOUR FIVE TUGMAI
gulf air zero three two turn further left heading zero eight zero ,091_0631,"[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",CALFERST HE ROTRE TWO TURN FURTHER LEFT A IN SEROETERO
jet set four four two descend to flight level two nine zero ,091_0632,"[3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",JET SET FORFORTOODY SCENT FLIGHT LEVEL TWO NIN AS ERO
airfrans three five six climb to flight level three two zero ,091_0634,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",A FROST THREE FIVE SIX CLIMBE THE FLIGHT LEVELL TREE TUSERO
gulf air zero three two clear of traffic now own navigation to fusse ,091_0635,"[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4]",COLFERSTY WROTE THREE TOO CLEAR OF TRAFIC NOW ON NVIGATION TO FOUSCE
gulf air zero three two milan one three four five two good bye ,091_0636,"[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",CONFACIROTRITO MILAND ONE THREE FOUR FIVE TUGUBAI
viva nine zero eight one descend now to flight level three three zero ,091_0638,"[3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4
 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",TE VA NINECIROI ONE DE SEND NOW TO FLIGHT LEVELL TREE TREE ERO
u s air one four good afternoon descend to flight level three four zero ,091_0639,"[3 4 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",YE SA ONE FOUR GOOD AFTER NOONDY CENT FLIGHT LEVEL THREE FOURZERO
sabena eight two six alfa good afternoon squawk seven five three one ,091_0640,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4]",SOBENA TO SIX OLFOR GOOD AFTERNOON SCUARK SEVEN FIVE THREE ONE
lufthansa four three nine three descend to flight level two seven zero ,091_0641,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",LUFTONSA FORTHREE NINTHTHREE DE SENT FLANT LEVEL TWO SEVENS ERO
contact milan one three four five two good bye ,091_0642,"[3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3
 4 3 3 3 3 4 3 3 3 4]",CONDUCT ME RAND ONE THREE FOUR FIVE TUI
viva nine zero eight one descend to flight level two nine zero ,091_0643,"[3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",VIVANINZI ROY TWENTY SAINT FLANT LEVELL TWO NINAS ERRO
nine zero eight one rate two thousand feet or more ,091_0644,"[3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3
 4 3 3 3 3 4 3 3 4 3 3 3 3 4]",NANZY RATE ONE RATE TWO THOUSAND FEET OR MORE
aero lloyd five one seven contact rhein one two zero nine two tschuss ,091_0645,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4]",ERELOIT FIVE PONT SEVEN CONTACT TERINE AN TU SIRONINA TUCHES
german air force four nine zero one geneva one three three one five good bye ,091_0646,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3
 3 3 4]",GERMANE FORS FONANZI ROANCINIVA VAN TREE TREE ONE FIVE A
jet set four four two descend to flight level two five zero ,091_0647,"[3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",JET SET FOR FOR TO DY SENT FLANT LEVEL TWO FIVE CIRO
alitalia two nine two good afternoon squawk two seven six one ,091_0648,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4]",ARITALIA TWO NINE OR TWO GOOD AFTERNOONSCORK TWO SEVEN SIX ONE
sabena eight two six alfa is identified climb to flight level three two zero ,091_0649,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 4]",SOBINA TO SIX ULPHI ADENTIFIED CAMP TE FLOD LEVEL TREE TU SERO
u s air one four descend to flight level three three zero ,091_0650,"[3 4 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",YOUR SIR ONE FORTY CENT FLINT OE TREE TREE ERO
swissair four eight eight climb to flight level three one zero ,091_0651,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",SWE SAR FOUR A DA COME TO FRIGHT LOO TRE BANSIRE
l t u seven seven five six good afternoon roger ,091_0652,"[3 4 3 4 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3
 3 3 3 3 4 3 3 3 3 3 4]",AT TUE SEVEN SEVEN FIVE SIX GOOD AFTERNONDROCHO
u s air one four descend to flight level three one zero ,091_0653,"[3 4 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",SHE IS SIR ONE FORTY CENT FLIGHT LEVELL TREE BANSIRO
viva nine zero eight one milan one three four five two good bye ,091_0654,"[3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",WIVA ANSEROIT ONE MILLAN ONE THREE FOUR FIVE TUG BA
lufthansa triple five zero descend to flight level two two five zero ,091_0655,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",RUFTANSA TRIPLE FIVE CIRO DI CENT FLAT EVER TWO FIVE CIRO
alitalia two nine two climb to flight level three one zero ,091_0656,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",OLI TALLYAR TWO NINE TWO CLIMB TO FLIGHT LEVEL THREE BONES ERROW
jet set four four two milan one three four five two good bye ,091_0657,"[3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",SHET SET FOR FOR TWO MILLAN ONE THREE FOR FIVE TUCI
u s air one four descend to flight level three zero zero ,091_0658,"[3 4 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",YOU ASAID ONE FORTY CENT FLIGHT LEVELL TREE CEROSERO
swissair four eight eight contact rhein one three two decimal four good bye ,091_0659,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3
 3 4]",ESIRE FOR A DATE CONTACT SA RHINE ON THREE TU DA SMALL FORKMAN
airfrans one five five four milan one three four five two good bye ,091_0660,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",IR FROST ONE FIVE FIVE FOUR MILLAN ONE THREE FOUR FIVE TUGMAI
u s air one four contact milan one three four five two good bye ,091_0662,"[3 4 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",YOU A SIR ONE FOUR CONTACMILAN ONE THREE FOUR FIVE TUCA
lufthansa triple five zero milan one three four five two tschuss ,091_0663,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4
 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4]",LUFTAN'S A TRIPPLE FIVE SIRO MILAND ONE THREE FOUR FIVE TOACHES
l t u seven seven five six climb to flight level two nine zero ,091_0664,"[3 4 3 4 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",AT JUE SEVEN SEVEN FIVE SIX GLAMPD THE FLIGHT LEVEL TWO NINASERRO
l t u seven seven five six is recleared level three four zero ,091_0665,"[3 4 3 4 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",AT TUE SEVEN SEVEN FIVE SIX ISRICKLY LEVEL THREE FOUR SERO
airfrans three five six contact reims one three four decimal four good bye ,091_0666,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3
 4]",A FROST THREE FIVE SIX CONDUCT TOR US ONE THREE FOUR A SMALL FORK BI
lufthansa eight two two one good afternoon radar contact ,091_0667,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",LEF TANZA EIGHT TO TO ONE GOOD AFTERNOON READ OUR CONDUCT
aero lloyd five nine zero good afternoon maintain level three hundred trasadingen canne ,091_0668,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 3 3 3 3 3 3 4 3 3 3 3 3 4]",AT ALLOD FIVE NINE OR SERO GOOD AFTERNOON MAITAN LEVEL THREE HUMDREDS TROSEDING ANDCANE
jet set four four two ,091_0669,[3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4],JET SET FORFOOR TO
okay ,091_0670,[3 3 3 3 4],LOOK AN
saudia three four one contact milan one three four five two good bye ,091_0671,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",SADI A THREE FOUR ONE CONTACT MILAN ONE THREE FOUR FIVE TUCMAI
lufthansa four six five two good morning call you back shortly for climb ah proceed correction turn right heading two one zero ,091_0672,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3
 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4]",LETENSA FOR SIX FIVE TWO GOOD MORNING COLIBACK SHORTLY FOR CLIMEMASK PROCEED CORRECTION TURN RIGHT IN TWO ONES ERROW
good afternoon shamrock four eight two two descend to flight level three three zero ,091_0673,"[3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 4]",GOOD AFTERNOON CHAMROCK FOUR EIGHT TO TWO DICENT FLATLEVAL TREE TREE CERO
lufthansa four six five two climb to flight level three two zero ,091_0674,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",LEFTANZA FOUR SIX FIVE TWO CLAMP THO FLIGHT LEVEL THREE TU SIRO
netherlands four one four good afternoon radar contact ,091_0675,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",NARELANDS FOR ONE FORGOOD AFTERNOON READ OUR CONDUCT
l t u seven seven five six geneva one three three one five good bye ,091_0676,"[3 4 3 4 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",AT TUE SEVEN SEVEN FIVE SIX GENEV A VANTHRE TREE ONE FIVE
united six nine good morning descend to flight level two nine zero ,091_0677,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",UNITED SIX NINE OR GOOD MORNING DECENT FLIGHT LEVELL TWO NINE SERO
alitalia one one seven good morning descend to flight level three four zero ,091_0678,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3
 3 4]",ARITALI ONE ONE SEVEN GOOD MORNING DESCENT FLAT OV THREE FOUR CERO
shamrock four eight two two just clear of traffic now descend to flight level two five zero ,091_0679,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 4 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",SHAMROCK FOR EIGHT TO TO CHUS CLEAR OF TRAFFIC NOW DESCENT FLAT LEVEL TWO FIVE SIRO
alitalia four zero one good morning radar contact ,091_0680,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 3 3 4]",A ITAI FORCE YER A ONE GOOD MORNING WRITE OUT CONTACT
lufthansa four five seven five good afternoon climb to flight level three two zero ,091_0681,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 4 3 3 3 3 4]",LETANZA FOURE FIVE SEVEN FIVE CUD AFF THE NON CLUMP TO FLIGHT LEVEL THREE TUSIRO
alitalia one one seven descend to flight level three three zero ,091_0682,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",ARE ITA O ONE ONE SEVENTY CENT FLIGHT LOVELL TREE TREES ERO
united six nine contact milan one three four five two good bye ,091_0683,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",UNITED SIX NINER CONDACT MILAN ONE THREE FOUR FIVE TUGBAI
transwede one zero seven geneva one three three one five good bye ,091_0684,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",TRANSFREE ANSIRO SEVEN CINEVA VANTRI TREE ONE FIVE
shamrock four eight two two contact milan one three four five two good day ,091_0685,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3
 4]",CHAMROCK FOUR EIGT TWO TWO CONDUCT MILAN ONE THREE FOUR FIVE TUCDE
alitalia one one seven descend to flight level two nine zero ,091_0686,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",ALI TELLYOU ONE ONE SEVENTY CENT FLAGT LEVELL TWO NINEAS ARRO
alitalia two nine two contact rhein one two zero decimal nine two good bye ,091_0687,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3
 4]",I'LL E TELL YOU TWO NINE OR TWO CONTACT THE RHINE ONE TUSI RODESMONIN OR TWO GABIL
