transcription,recording_id,labels,model_transcription
georgia zero three seven good morning radar contact ,061_0225,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",I CHARGE YOU A SEAS TEE SEVEN GOOD MORNING WAITE A CONTACT
britannia two three six alfa rhein radar identified ,011_0130,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4]",BUT HANA TWO TREE SIX I F AR RI AND RAD HART AND DEFINED
roger ,101_0753,[3 3 3 3 3 4],GOT YOU
lauda one zero nine good afternoon ahm maintain flight level three four zero squawk two seven four six ,101_0099,"[3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3
 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",LOUD A ANS THRIN NIAND GOOD AFTERNOON UH MAINTAIN FLAT THOUGH A THREE FOUR ZEROS SQUALK TWO SEVEN FOUR SIX
sabena seven eight one six call rhein on one two seven three seven ,041_0491,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3
 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4]",SABINA SEVEN EIGHT ONE SIX COLORINE ON ONE TWO SEVEN THREE SEVEN
@indialook continue climb to flight level three one zero ,051_0230,"[3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",AND THEY' LOOK CONTINU CLIMB TO FLIT LEVEL TREEVE ON ZERO
[EMPTY] ,071_0323,[ 3  5 19 23  6 17  3  4],
swissair nine three five two good morning in radar contact ,021_0365,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3
 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",STI A INE T FIVE TWO GOOD MORNING AN VIDO CONTIC
air berlin five two five five set course to karlsruhe ,101_0639,"[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3
 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 4]",ABALINE FIVE TWO FIVE FIVE'S TAT COS TO CASLOY
lufthansa triple five zero good morning squawk two seven five seven ,101_0538,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4]",O SOUND'S A THRIPPLE FIVE THEATER WITH MORNINGS WORK TWO SEVEN FIVE SEVEN
airfrans six seven zero own navigation saronno ,092_0040,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3
 3 4 3 3 3 3 3 3 3 4]",F ON SIX SEVEN ZERO AND THO VACATION'S OUT ON'T KNO
lufthansa four three five six good morning squawk two seven one two ,081_0195,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4]",LOFSANDS A FOUR THREE FIVE SIX GOOD MORNINGS QUOK TWO SEVEN ONE TWO
alitalia one five eight good afternoon squawk five seven two zero ,101_0001,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3
 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",IOLOY TE YO ONE FIVE A GOOD AFTERNOON SQIL FIVE SEVEN TWO ZERO
hapag lloyd six five three further climb contact radar on one three three decimal four bye ,081_0506,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",HOW BELI SIX FIVE THREE FOOT O CLIMBCONZA RADA ON U ON A TREE TREE DOESN'T MOW FOOL BY
swissair s= nine three five nine contact rhein radar one three two decimal four ,011_0328,"[3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 4]",SPECI NINOS THREE FIVE NINE A CONTIC INLADO ONTRAY TWO DESUMMER FOUR
air berlin five two six one zurich radar good morning identified maintain flight level three three zero trasadingen st prex ,092_0007,"[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 3 3 3 3 4 3 3 4 3 3 3 3 4]",AH BURLIN FIVE TWO SIX ON OTIGAT OUT GOOD MORNING IDENTIFYTTO MAINTAIN FLIGHT LEVEL THEE THREES AT AL PROSETING AND SONPRA
alitalia one one seven descend flight level two seven zero ,091_0472,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",AE TI A ON ONE SEVENTY SON FLAT OVER TWO SEVEN ZERO
aero lloyd five six zero marseille one two five eight five good bye ,071_0467,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3
 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",I ODO FIVE SIX AT OL MARSE ONE TO FIVE EIGHT FIVE GOOD BIGHT
or if you can jetaviation seven zero one your cleared for direct ~i ~f runway two five ,111_0590,"[3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4
 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 4 3 3 3
 3 3 3 4 3 3 3 4 3 3 3 3 4]",OR IF YOUR CON GENERATION SOMEN THEREE ONE YEAR CLET FOR DIRECT I F RUN WAY TWO FIVE
what is your callsign ,111_0732,[3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 4],WHAT IS YOUR CLOTHE SIGN
delta mike echo fly now heading one eight zero ,051_0763,"[3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 4]",DEY'LL TERM MIK ECO FLY NOW HEADING ONE EIGHT ZERO
transwede one zero one rhein radar identified ,051_0001,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 3 3 3 3 3 4]",PUN SPEED ONE CEO ONE RIN RATA IDENTITY FIGHT
golf juliett india descend to flight level two nine zero ,111_0338,"[3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",GULF TULID INDIA DESENTTO FLY LEVEL TWO NINE ZERO
lufthansa four three nine zero milan one three four five two bye ,101_0020,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",LOFTINS A FOUR THREE NINE ZERO MALAN ONE THREE FOUR FIVE TWO BYE
and europa three five three is identified correction europa three six three ,012_0118,"[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3
 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3
 3 4]",AND UH WELL BUH TWENTY FIVE TEES IDENTIFIED A COLLECTION OO ABOUT TWE SIXTW
airals one zero eight eight contact rhein one two seven decimal three seven ,041_0002,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 3 4]",YEAH EL IT'S ONE ZERO EIGHT EIGHT CONTACT  INE ONE TWO SEVEN TO SEVENTY THREE SEVEN
jet set four four two good afternoon descend to flight level two nine zero ,081_0807,"[3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4
 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3
 4]",CHETSAT FOUR FOUR TWO GOOD AFTERNOON DE CENT FLAT LEVEL TWO NINEO ZERO
four one three roger ,031_0536,[3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4],FOR ONE TEOACE
transwede one zero seven climb now flight level three hundred expect further climb in about two minutes ,061_0061,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4]",FLAN WEED ONE ZERO SEVEN CLIMBNG O FLO LIVER THREE HUNDRED EXPECT FURTHER CLIMB IN ABOUT TWO MINUTES
britannia triple two alfa rhein radar identified ,031_0456,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 3 3 3 3 3 4]",UTTANTSCIPTE TO FAINRADA I DEN'T DEFINE IT
belstar five zero two hotel is in radar contact ,061_0286,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 4 3 3 3
 3 3 4 3 3 3 3 3 3 3 4]",BETTET STOP FIVE SO TWO HOTELA IS IN RADA CONTACT
[EMPTY] ,012_0004,[ 3  5 19 23  6 17  3  4],
lufthansa triple three zero climb flight level three one zero ,051_0394,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",LEFT ON THA TRIPPLE TREE ZERO CLIMB FLIGHT LEVEL TREE ONE ZERO
swissair six seven five two turn left direct to kamas ,072_0093,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3
 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4]",SO YE SA SIX SEVEN FIVE TWO TUN LEFT DIRECT TO CAMAS
airfrans six eight nine reims one three four four good bye ,101_0707,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",EF A SIX EIGHT NINE THE ROSS ONE THREE FOUR FOUR GOOD BYE
lufthansa three six zero four good afternoon climb immediately up to three three zero high rate of climb please ,101_0917,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 4 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3
 4]",CLIFTONS A THREE SIX THAT AR FOR GOOD AFTERNOON CLIMB IMMEDIATELY UP TO TREE THREES THAT A HIGH RATE OF CLOWN PLEASE
swissair six five two zero set course to frankfurt ,021_0010,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3
 4 3 3 4 3 3 3 3 3 3 3 3 3 4]",SWIS ERE SIX FIVE TWO SALOS SAD CALLS TO FRANKFOOT
hallo ,092_0106,[3 3 3 3 3 4],HYLO
malaysian four contact rhein one two seven three seven tschuss ,021_0283,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",LASION FOR CONTECTLINE ONE TO SEVEN THREE SEVEN TRIS
turkish nine two five turn left for hochwald ,081_0701,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 3 3 3 4]",TURKISH NINE A TWO FIVE TURNED IT FOR WHO FOT
alitalia four zero one turn right heading one eight zero ,051_0095,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",AITALIA FO SERO ONE TURND RIGHT HEADING ONE EIGHT ZERO
luxair five five one ah milano one two five eight five good bye ,071_0389,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3
 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",FIXA FIVE FIVE ONE UH MILANNO ONE TO FIVE EIGHT FIVE GOOD BIHT
sabena nine three six nine proceed direct fribourg ,061_0631,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 3 4 3 3 3 3 3 3 3 3 4]",BANI IN O THREE SIX NINE A PLUSY DIRECT FLEBOG
sabena eight three eight contact rhein one two seven decimal three seven ,031_0394,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4]",SAPINA EIGH THREE EIGHT CONTECT LINE ONE TWO SEVEN DESIMAL THREE SEVEN
aero lloyd five six two proceed to hotel oscar charlie afterwards st prex flight planned route ,041_0733,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4]",EALOIT FIVE SIX TWO PROSED TO HOTEL OSCO CHALI AFTERWARDS OM PRA FLOOD PLANTROOD
lufthansa four three nine three calling ,091_0081,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 3 3 4]",LOF ON THE FOUR THREE NINE THREE CALLING
sabena three zero two contact rhein one two seven three seven tschuss ,031_0265,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",SA BENA THREE ZERO TWO CONTACT LINE ONE TO SEVEN THREE SEVEN TRUS
delta echo bravo stop climb level three one zero initially ,091_0967,"[3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4]",THEY'LL TAKE A BRAVO STOP CLIMB LEVEL THREE BONS TOTR INITIALLY
merair six nine four four guten tag identified i'll call you back shortly for higher ,041_0302,"[ 3  3  3  3  3  3  4  3  3  3  4  3  3  3  3  4  3  3  3  3  4  3  3  3
  3  4  3  3  3  3  3  4  3  3  3  4  3  3  3  3  3  3  3  3  3  3  4  3
 26  3  3  4  3  3  3  3  4  3  3  3  4  3  3  3  3  4  3  3  3  3  3  3
  3  4  3  3  3  4  3  3  3  3  3  3  4]",WE SIX NINE O FOUR FOUR WOLNT TARG IDENTIFI IT I CALLED IT BACK SHORTLY FOR HIGHER
alitalia one five zero you're identified route trasadingen to karlsruhe climb to flight level three one zero ,091_1051,"[ 3  3  3  3  3  3  3  3  4  3  3  3  4  3  3  3  3  4  3  3  3  3  4  3
  3  3 26  3  3  4  3  3  3  3  3  3  3  3  3  3  4  3  3  3  3  3  4  3
  3  3  3  3  3  3  3  3  3  3  4  3  3  4  3  3  3  3  3  3  3  3  3  4
  3  3  3  3  3  4  3  3  4  3  3  3  3  3  3  4  3  3  3  3  3  4  3  3
  3  3  3  4  3  3  3  4  3  3  3  3  4]",I YO THO YH BON FI YOU SAT O YOU OUHTO IDENTIFIT ROOT TRUSETING INTO CALS ROUE CLIMB TO FLIH LEVEL THREE BONS ATALL
lufthansa eight two six eight rhein radar identified climb flight level three hundred ,051_0002,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 3 3 4]",SA TWO SIX EIGHT RIN RATA IDENTIFIED TLAMFLIT LEVE THREE HUNDRED
lufthansa four four one six ah heading of one eight zero ,091_0946,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3
 3 4 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",LOV TINS ARE FOUR FOUR ONE SIX UH HEADING OFF ONE EIGHT ZER O
olympic one four four rhein identified ,021_0020,"[3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3
 3 4]",OLYMPIC ONE FOUR FOUR RYNE IDENTIFIED
sunwing five two one two report your heading ,041_0146,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4
 3 3 3 3 3 3 3 4]",SOMTING FIVE TWO ONE TWO REPORT YDING
tag delta charlie india november alfa climb flight level two seven zero continue on the heading ,061_0474,"[3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4]",TAK THA A TROLY INON OF A MARFOKLAM FLOOD OF A TWO SEVEN ZERO CONTINUE ON THE HEADING
alitalia one one seven zurich one three three decimal four ,011_0072,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",ADITALIA ONE ONE SEVEN SIISH ONE THREE TREE DESMA FOUR
[EMPTY] ,051_0838,[ 3  5 19 23  6 17  3  4],
guten tag britannia three two seven alfa identified ,031_0199,"[3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4]",WOULDN'T TALK BUT THI N A THREE TWO SEVEN OR FI IDENTIFIED
french line <FL> </FL> correction french line three five six one contact milano one two five decimal eight five au revoir ,072_0163,"[ 3  3  3  3  3  3  4  3  3  3  3  4  3 22 14  3  4  3  3 22 14  3  4  3
  3  3  3  3  3  3  3  3  3  4  3  3  3  3  3  3  4  3  3  3  3  4  3  3
  3  3  3  4  3  3  3  3  4  3  3  3  4  3  3  3  4  3  3  3  3  3  3  3
  4  3  3  3  3  3  3  4  3  3  3  4  3  3  3  4  3  3  3  3  4  3  3  3
  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  4  3  3  4  3  3  3  3  3
  3  4]",FRENCH AN CONSAC UH SASON CIXY NOW FRENCH LINE THREE FIVE SIX TO ONE COMTEX MILANO ONE TWO FIVE TO SIMILAR EIGHT FIVE A WHAT
europa three six three rhein radar identified ,021_0100,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 3 3 3 3 3 4]",O OPA THREE SIX THREE RIAN RATA IDA AN DO FIGT
lufthansa four three five six set course direct to morok ,091_0039,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3
 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4]",OSTANSA FOUR THREE FIVE SIX AT CORSTADIC TOMOTOK
[EMPTY] ,091_0628,[ 3  5 19 23  6 17  3  4],
roger contact zurich one three three decimal four good bye ,101_0806,"[3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",CONTACTORISH ON THREE THREE DESMO FOUR GO BYE
europa three eight one bonjour expect descent shortly ,072_0119,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3
 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",I ROP BOUT THREE EIGHT TO ONE BON SOL EXPECT TESENT SHORTLY
lufthansa three five six six contact zurich one three four decimal six ,051_0228,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4]",EFTIMES A THREE FIVE SIX SIX CONTECT SULIK ONE THREE FOUR DISIMI SIX
delta echo charlie turn now left direct to delta kilo bravo ,051_0820,"[3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4]",DEY TAK O CHALIT AND UH LEFT DIKE TO DELTECULO BRAVO
roger one three four decimal four ,091_0305,[3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4],ROGERA ONE TREE FOUR DOESN'T MOW FO
and lufthansa four seven zero zero contact zurich one three three four ,111_0763,"[3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",ALOT TONS ARE FOUR SEVEN ZERO ZERO CONTEXT SEI ONE THREE THREE FOUR
[EMPTY] ,031_0014,[ 3  5 19 23  6 17  3  4],
[EMPTY] ,071_0232,[ 3  5 19 23  6 17  3  4],
belstar five zero two hotel call rhein one three two four good day ,061_0313,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",BAT'LL STA FIVE SOOTWO HOTEL COIN ONE TWEE TWO FOROKNE
saudia three four one good afternoon radar contact ,091_0626,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",SADAA TREE FOUR ONE GOOD AFTERNOON REDULAR CONTACT
aero lloyd five six zero good morning maintain three three zero trasadingen st prex ,101_0525,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3
 3 4 3 3 4 3 3 3 3 4]",AELAWS FIVE SIX SEARO GOOD MORNING MAYTAIN THREE THREE CEET OL TROSETING AND SOMPARY
